county,weapon,year,week,day_of_season,season_week,moon_phase,illumination,rut_stage_peak,rut_stage_pre,temp_min,temp_max,pressure_trend,wind_speed,precip_prob,cold_front,latitude,longitude,is_real,harvest_count
Talbot,rifle,2021,0,307,1,0.9573682423310856,0.017830680710972602,1,0,75.0,84.83793921105912,0.18085454857723146,1.9397892238323755,0.5,0,38.73,-76.24,1,213
Talbot,rifle,2021,1,314,2,0.1944105877520883,0.3288899828015325,1,0,69.375,79.70370280603471,0.9859835484355152,1.1231097329311943,0.525,0,38.73,-76.24,1,171
Talbot,rifle,2021,2,321,3,0.43145293317309097,0.9543381272781482,1,0,63.75,71.94255707288954,-2.0633294959400166,5.2988443719532246,0.55,0,38.73,-76.24,1,227
Talbot,rifle,2021,3,328,4,0.6684952785940936,0.745008505815151,0,0,58.125,70.90147010100313,1.0823079622191003,4.549183506087805,0.575,0,38.73,-76.24,1,130
Talbot,rifle,2021,4,335,5,0.9055376240151531,0.08551271770022578,0,0,52.5,65.52344350704776,-0.3059829632392325,1.353217992118302,0.6,0,38.73,-76.24,1,136
Talbot,rifle,2021,5,342,6,0.1425799694361558,0.18757477990595367,0,0,46.875,56.92160705421185,-0.6205202676307073,2.3028459611043015,0.625,0,38.73,-76.24,1,148
Talbot,rifle,2021,6,349,7,0.37962231485715847,0.8636710505452458,0,0,41.25,50.1750819563931,-3.696620395237733,2.948638639938127,0.65,1,38.73,-76.24,1,196
Talbot,rifle,2021,7,356,8,0.6166646602781611,0.8715766304102717,0,0,35.625,48.7954994599526,0.701015780630804,1.079102111770859,0.675,0,38.73,-76.24,1,177
Talbot,archery,2021,0,246,1,0.8917135179479487,0.11133440792525257,0,1,75.0,90.35909830751574,1.1696839063765563,4.330166142500221,0.5,0,38.73,-76.24,1,48
Talbot,archery,2021,1,253,2,0.1287558633689514,0.15488770850156242,0,1,72.3529411764706,81.1477438340192,-2.0597953330088448,11.183705474655717,0.5117647058823529,0,38.73,-76.24,1,34
Talbot,archery,2021,2,260,3,0.3657982087900109,0.832532779938774,0,1,69.70588235294117,83.13473531005604,-0.41967761619783495,5.801644439530636,0.5235294117647059,0,38.73,-76.24,1,57
Talbot,archery,2021,3,267,4,0.6028405542110136,0.8991990352197647,0,1,67.05882352941177,78.43171450247114,1.4569596600808694,5.4361281609732,0.5352941176470588,0,38.73,-76.24,1,58
Talbot,archery,2021,4,274,5,0.8398828996320162,0.23239728775488172,0,1,64.41176470588235,77.31602795603874,0.5202634751342081,1.7284681284446117,0.5470588235294118,0,38.73,-76.24,1,41
Talbot,archery,2021,5,281,6,0.0769252450530189,0.05727515262110533,0,1,61.76470588235294,74.47776641904375,-1.667206969792425,1.7363039207207747,0.5588235294117647,0,38.73,-76.24,1,45
Talbot,archery,2021,6,288,7,0.31396759047402156,0.6955931336294042,1,0,59.11764705882353,70.21187680118541,2.9097304261166452,2.0378744218935654,0.5705882352941176,0,38.73,-76.24,1,52
Talbot,archery,2021,7,295,8,0.5510099358950811,0.9745382394126643,1,0,56.470588235294116,62.4619598681819,2.808962637566402,0.5871192753041536,0.5823529411764706,0,38.73,-76.24,1,55
Talbot,archery,2021,8,302,9,0.7880522813160837,0.3815909206638745,1,0,53.82352941176471,67.0962299439718,0.2617527885980224,2.540070470568393,0.5941176470588235,0,38.73,-76.24,1,52
Talbot,archery,2021,9,309,10,0.0250946267370864,0.006202421614721398,1,0,51.17647058823529,63.47769972257878,-1.3298653603704735,3.186807281254919,0.6058823529411765,0,38.73,-76.24,1,50
Talbot,archery,2021,10,316,11,0.26213697215808907,0.5380924769328443,1,0,48.529411764705884,56.12389123126656,-1.2612254587019796,1.778726444567133,0.6176470588235294,0,38.73,-76.24,1,46
Talbot,archery,2021,11,323,12,0.49917931757909173,0.9999933526423657,1,0,45.882352941176464,59.86344670774815,2.913213889753432,1.2876753220441797,0.6294117647058823,0,38.73,-76.24,1,54
Talbot,archery,2021,12,330,13,0.7362216630000944,0.5432318735019569,0,0,43.23529411764706,59.7210087698231,-1.5207590446656505,1.4622241304603174,0.6411764705882353,0,38.73,-76.24,1,20
Talbot,archery,2021,13,337,13,0.9732640084211539,0.007038348903326719,0,0,40.58823529411765,52.90844137167254,-1.529314189577405,2.7382019341448225,0.6529411764705882,0,38.73,-76.24,1,34
Talbot,archery,2021,14,344,13,0.21030635384215657,0.37658748839005973,0,0,37.94117647058824,53.93159281205698,-0.8044404389343243,1.4846421117553572,0.6647058823529411,0,38.73,-76.24,1,39
Talbot,archery,2021,15,351,13,0.44734869926315923,0.9728884995454274,0,0,35.294117647058826,46.843798877567174,2.8345373487877557,6.678972479587983,0.6764705882352942,0,38.73,-76.24,1,59
Talbot,archery,2021,16,358,13,0.6843910446841619,0.7003282342898121,0,0,32.64705882352941,45.52265029757166,-0.24862844691276667,1.9136569133674368,0.6882352941176471,0,38.73,-76.24,1,35
Washington,rifle,2022,0,307,1,0.317433396426793,0.7055664580881861,1,0,75.0,91.81597133131143,1.4594897650542473,3.305783765712986,0.5,0,39.64,-77.8,1,359
Washington,rifle,2022,1,314,2,0.5544757418477957,0.9709957344495006,1,0,69.375,83.77534843652334,0.5041351978148796,4.604872298946069,0.525,0,39.64,-77.8,1,698
Washington,rifle,2022,2,321,3,0.7915180872687984,0.3710414047148724,1,0,63.75,75.95878784081978,-2.118263015778763,2.825399377530119,0.55,0,39.64,-77.8,1,417
Washington,rifle,2022,3,328,4,0.02856043268980102,0.008029038701735935,0,0,58.125,68.35761890937326,1.7544349605918534,5.278138006339676,0.575,0,39.64,-77.8,1,353
Washington,rifle,2022,4,335,5,0.2656027781108037,0.5489390937279066,0,0,52.5,60.89604485819318,-3.313319071078078,3.968263597303518,0.6,0,39.64,-77.8,1,500
Washington,rifle,2022,5,342,6,0.5026451235318063,0.999930947140589,0,0,46.875,56.906948630807065,3.1388408157753713,3.407126409616322,0.625,0,39.64,-77.8,1,463
Washington,rifle,2022,6,349,7,0.7396874689528659,0.5323751063979798,0,0,41.25,50.294239967219916,-0.8923143902793622,1.1175463163326356,0.65,0,39.64,-77.8,1,480
Washington,rifle,2022,7,356,8,0.9767298143738685,0.005334891863390645,0,0,35.625,48.92361078837165,-1.0828466005334856,3.4273682750820673,0.675,0,39.64,-77.8,1,282
Washington,archery,2022,0,246,1,0.2517786720436561,0.5055877467084711,0,1,75.0,87.16160374227509,-1.520851832297853,1.9518434739675725,0.5,0,39.64,-77.8,1,135
Washington,archery,2022,1,253,2,0.4888210174646588,0.9987671059964716,0,1,72.3529411764706,82.53914793230393,1.5152610108260767,2.125941291325274,0.5117647058823529,0,39.64,-77.8,1,149
Washington,archery,2022,2,260,3,0.7258633628856614,0.5755371536507978,0,1,69.70588235294117,75.42895232953451,1.1333164241879894,7.66999292851986,0.5235294117647059,0,39.64,-77.8,1,83
Washington,archery,2022,3,267,4,0.962905708306721,0.013519077253484946,0,1,67.05882352941177,78.44401439668216,1.656270413348181,6.292329151945323,0.5352941176470588,0,39.64,-77.8,1,85
Washington,archery,2022,4,274,5,0.19994805372772362,0.34533630430196643,0,1,64.41176470588235,72.4398951623265,2.108392246963964,3.689891392097002,0.5470588235294118,0,39.64,-77.8,1,133
Washington,archery,2022,5,281,6,0.4369903991487263,0.96132473912524,0,1,61.76470588235294,69.67221633177647,2.0175517285133107,1.4376977495095997,0.5588235294117647,0,39.64,-77.8,1,144
Washington,archery,2022,6,288,7,0.674032744569729,0.7296985627629547,1,0,59.11764705882353,67.80348400749779,-0.7157669783701531,0.5354625259298372,0.5705882352941176,0,39.64,-77.8,1,194
Washington,archery,2022,7,295,8,0.9110750899907316,0.07603593039923284,1,0,56.470588235294116,70.7989431898946,-1.4338219972409578,2.9174870071426526,0.5823529411764706,0,39.64,-77.8,1,134
Washington,archery,2022,8,302,9,0.14811743541173428,0.20134331532249478,1,0,53.82352941176471,69.78327877752852,-1.0934240999179567,2.9389181314065183,0.5941176470588235,0,39.64,-77.8,1,160
Washington,archery,2022,9,309,10,0.3851597808327938,0.8753873020177728,1,0,51.17647058823529,62.81210067250351,-1.1768377469401003,0.8547751141575723,0.6058823529411765,0,39.64,-77.8,1,174
Washington,archery,2022,10,316,11,0.6222021262537965,0.8597137534098416,1,0,48.529411764705884,57.22818963264236,-1.323653073218153,0.8093414033510874,0.6176470588235294,0,39.64,-77.8,1,145
Washington,archery,2022,11,323,12,0.8592444716747991,0.1831204505031771,1,0,45.882352941176464,56.401217045156514,-4.539009341107087,6.831414852736055,0.6294117647058823,0,39.64,-77.8,1,98
Washington,archery,2022,12,330,13,0.09628681709580178,0.08874551431299516,0,0,43.23529411764706,56.213603154007096,0.8980958459167198,2.9082593906699454,0.6411764705882353,0,39.64,-77.8,1,131
Washington,archery,2022,13,337,13,0.33332916251680444,0.7499886523776041,0,0,40.58823529411765,51.39139832606773,3.7733097250750873,2.708260018214336,0.6529411764705882,0,39.64,-77.8,1,157
Washington,archery,2022,14,344,13,0.570371507937864,0.9519153558029791,0,0,37.94117647058824,44.84113808904588,-2.185811898623568,0.9247098277417236,0.6647058823529411,1,39.64,-77.8,1,140
Washington,archery,2022,15,351,13,0.8074138533588666,0.323515770366991,0,0,35.294117647058826,49.12644842660465,1.8929439223645317,1.9895766044370364,0.6764705882352942,0,39.64,-77.8,1,127
Washington,archery,2022,16,358,13,0.04445619877986928,0.019379331894285756,0,0,32.64705882352941,48.744805743462976,-1.357805644439713,5.4289447090616685,0.6882352941176471,0,39.64,-77.8,1,101
Washington,rifle,2021,0,307,1,0.9573682423310856,0.017830680710972602,1,0,75.0,91.33290151160604,-1.155996758499513,3.8439464803453594,0.5,0,39.64,-77.8,1,400
Washington,rifle,2021,1,314,2,0.1944105877520883,0.3288899828015325,1,0,69.375,82.47531233071146,-3.5658652424693846,1.8260823650622913,0.525,0,39.64,-77.8,1,192
Washington,rifle,2021,2,321,3,0.43145293317309097,0.9543381272781482,1,0,63.75,77.28077700869851,-1.2206463869885045,1.8459916110847057,0.55,0,39.64,-77.8,1,401
Washington,rifle,2021,3,328,4,0.6684952785940936,0.745008505815151,0,0,58.125,68.38260544882195,0.7290028011290095,1.4805289684703993,0.575,0,39.64,-77.8,1,342
Washington,rifle,2021,4,335,5,0.9055376240151531,0.08551271770022578,0,0,52.5,66.64877402245713,-1.6956095084136127,5.465122439387419,0.6,0,39.64,-77.8,1,489
Washington,rifle,2021,5,342,6,0.1425799694361558,0.18757477990595367,0,0,46.875,60.14994277613241,-2.633827126234134,0.46722885462918945,0.625,0,39.64,-77.8,1,419
Washington,rifle,2021,6,349,7,0.37962231485715847,0.8636710505452458,0,0,41.25,52.328481844092764,3.099239528594543,2.023192329712056,0.65,0,39.64,-77.8,1,257
Washington,rifle,2021,7,356,8,0.6166646602781611,0.8715766304102717,0,0,35.625,47.55758863175888,0.34194014616362767,4.175883693539594,0.675,0,39.64,-77.8,1,430
Washington,archery,2021,0,246,1,0.8917135179479487,0.11133440792525257,0,1,75.0,86.51370229756051,-0.7023500034921948,3.0550495677874943,0.5,0,39.64,-77.8,1,100
Washington,archery,2021,1,253,2,0.1287558633689514,0.15488770850156242,0,1,72.3529411764706,79.36283747473419,-0.8873135393761405,1.6690434667345797,0.5117647058823529,0,39.64,-77.8,1,158
Washington,archery,2021,2,260,3,0.3657982087900109,0.832532779938774,0,1,69.70588235294117,81.12173660013268,-0.8424254132209028,3.0864380095197803,0.5235294117647059,0,39.64,-77.8,1,98
Washington,archery,2021,3,267,4,0.6028405542110136,0.8991990352197647,0,1,67.05882352941177,76.81346002429075,-0.25089831225527953,8.797879730816014,0.5352941176470588,0,39.64,-77.8,1,127
Washington,archery,2021,4,274,5,0.8398828996320162,0.23239728775488172,0,1,64.41176470588235,75.9791772826456,0.9570379243945893,0.9498047962651994,0.5470588235294118,0,39.64,-77.8,1,112
Washington,archery,2021,5,281,6,0.0769252450530189,0.05727515262110533,0,1,61.76470588235294,71.61300288950392,0.8569674701863604,7.55138782816179,0.5588235294117647,0,39.64,-77.8,1,69
Washington,archery,2021,6,288,7,0.31396759047402156,0.6955931336294042,1,0,59.11764705882353,73.49133719575613,0.8668573103166791,2.4606523516478935,0.5705882352941176,0,39.64,-77.8,1,121
Washington,archery,2021,7,295,8,0.5510099358950811,0.9745382394126643,1,0,56.470588235294116,68.86556894689033,-0.7683569326201564,3.1832930087775275,0.5823529411764706,0,39.64,-77.8,1,161
Washington,archery,2021,8,302,9,0.7880522813160837,0.3815909206638745,1,0,53.82352941176471,67.96540845656267,-3.202136845210486,7.371638112220137,0.5941176470588235,0,39.64,-77.8,1,113
Washington,archery,2021,9,309,10,0.0250946267370864,0.006202421614721398,1,0,51.17647058823529,63.44073138329623,-4.6845051755201865,0.6513230745535009,0.6058823529411765,0,39.64,-77.8,1,125
Washington,archery,2021,10,316,11,0.26213697215808907,0.5380924769328443,1,0,48.529411764705884,63.082529250190696,-2.776183260480073,5.926634502268921,0.6176470588235294,0,39.64,-77.8,1,136
Washington,archery,2021,11,323,12,0.49917931757909173,0.9999933526423657,1,0,45.882352941176464,62.69684939073474,-1.002141572723612,4.444282941952007,0.6294117647058823,0,39.64,-77.8,1,145
Washington,archery,2021,12,330,13,0.7362216630000944,0.5432318735019569,0,0,43.23529411764706,52.76111390094859,2.9672358041048077,3.5579804572054052,0.6411764705882353,0,39.64,-77.8,1,93
Washington,archery,2021,13,337,13,0.9732640084211539,0.007038348903326719,0,0,40.58823529411765,46.43884816798111,0.22693353862916055,3.241352660624322,0.6529411764705882,0,39.64,-77.8,1,114
Washington,archery,2021,14,344,13,0.21030635384215657,0.37658748839005973,0,0,37.94117647058824,48.15772991383099,0.9615415237219284,4.149988696872398,0.6647058823529411,0,39.64,-77.8,1,99
Washington,archery,2021,15,351,13,0.44734869926315923,0.9728884995454274,0,0,35.294117647058826,46.77281920126076,2.5806682434957864,5.59734146672105,0.6764705882352942,0,39.64,-77.8,1,108
Washington,archery,2021,16,358,13,0.6843910446841619,0.7003282342898121,0,0,32.64705882352941,48.72378999584983,-0.2938519848695108,4.35047834040593,0.6882352941176471,0,39.64,-77.8,1,95
Wicomico,rifle,2022,0,307,1,0.317433396426793,0.7055664580881861,1,0,75.0,90.99783277279965,4.737716434653356,5.61705247818899,0.5,0,38.33,-75.32,1,402
Wicomico,rifle,2022,1,314,2,0.5544757418477957,0.9709957344495006,1,0,69.375,82.66501056020113,-3.3333187481825814,2.852355355038827,0.525,0,38.33,-75.32,1,283
Wicomico,rifle,2022,2,321,3,0.7915180872687984,0.3710414047148724,1,0,63.75,77.60942631078865,1.2757376160657288,4.1365717096429195,0.55,0,38.33,-75.32,1,276
Wicomico,rifle,2022,3,328,4,0.02856043268980102,0.008029038701735935,0,0,58.125,69.29447987034523,1.257831145644262,1.3768361481760443,0.575,0,38.33,-75.32,1,315
Wicomico,rifle,2022,4,335,5,0.2656027781108037,0.5489390937279066,0,0,52.5,68.76658603945528,1.2714566122971087,3.644387837136419,0.6,0,38.33,-75.32,1,354
Wicomico,rifle,2022,5,342,6,0.5026451235318063,0.999930947140589,0,0,46.875,53.54416793138445,-4.733408935291521,3.2709574101930574,0.625,0,38.33,-75.32,1,200
Wicomico,rifle,2022,6,349,7,0.7396874689528659,0.5323751063979798,0,0,41.25,54.493380755922956,1.7022242343430594,5.302735527717014,0.65,0,38.33,-75.32,1,268
Wicomico,rifle,2022,7,356,8,0.9767298143738685,0.005334891863390645,0,0,35.625,48.8761023919078,-0.9429060921298126,7.045271825365895,0.675,0,38.33,-75.32,1,333
Wicomico,archery,2022,0,246,1,0.2517786720436561,0.5055877467084711,0,1,75.0,88.4675937846088,1.9748876109197047,2.6453469641489744,0.5,0,38.33,-75.32,1,82
Wicomico,archery,2022,1,253,2,0.4888210174646588,0.9987671059964716,0,1,72.3529411764706,91.04686054689645,-0.8073979264251484,2.479064701638879,0.5117647058823529,0,38.33,-75.32,1,88
Wicomico,archery,2022,2,260,3,0.7258633628856614,0.5755371536507978,0,1,69.70588235294117,77.33973714165889,-1.1814157599743111,1.742089787757004,0.5235294117647059,0,38.33,-75.32,1,77
Wicomico,archery,2022,3,267,4,0.962905708306721,0.013519077253484946,0,1,67.05882352941177,82.27705859549737,1.3126162577196872,3.6301309973220284,0.5352941176470588,0,38.33,-75.32,1,69
Wicomico,archery,2022,4,274,5,0.19994805372772362,0.34533630430196643,0,1,64.41176470588235,86.03034780540233,-0.8082523276779436,1.515978232093334,0.5470588235294118,0,38.33,-75.32,1,108
Wicomico,archery,2022,5,281,6,0.4369903991487263,0.96132473912524,0,1,61.76470588235294,75.2094044024443,-0.157079905682695,2.6584313331324267,0.5588235294117647,0,38.33,-75.32,1,72
Wicomico,archery,2022,6,288,7,0.674032744569729,0.7296985627629547,1,0,59.11764705882353,70.41606553518267,0.26685564943605566,2.8303269000721443,0.5705882352941176,0,38.33,-75.32,1,91
Wicomico,archery,2022,7,295,8,0.9110750899907316,0.07603593039923284,1,0,56.470588235294116,67.82660861983608,-0.33515532902836614,1.5749620915890157,0.5823529411764706,0,38.33,-75.32,1,89
Wicomico,archery,2022,8,302,9,0.14811743541173428,0.20134331532249478,1,0,53.82352941176471,67.04284253863172,1.1094292255153277,3.0164654613857222,0.5941176470588235,0,38.33,-75.32,1,110
Wicomico,archery,2022,9,309,10,0.3851597808327938,0.8753873020177728,1,0,51.17647058823529,62.89577683930864,-1.9438622465848328,7.4200900935759675,0.6058823529411765,0,38.33,-75.32,1,95
Wicomico,archery,2022,10,316,11,0.6222021262537965,0.8597137534098416,1,0,48.529411764705884,60.45681652588531,-1.4449236233660576,9.876826776749171,0.6176470588235294,0,38.33,-75.32,1,109
Wicomico,archery,2022,11,323,12,0.8592444716747991,0.1831204505031771,1,0,45.882352941176464,58.652954388434985,3.3783698694441004,1.5458032886572985,0.6294117647058823,0,38.33,-75.32,1,127
Wicomico,archery,2022,12,330,13,0.09628681709580178,0.08874551431299516,0,0,43.23529411764706,52.992525786219716,1.8680062945656266,0.6307712771910691,0.6411764705882353,0,38.33,-75.32,1,79
Wicomico,archery,2022,13,337,13,0.33332916251680444,0.7499886523776041,0,0,40.58823529411765,49.68079217719279,-0.6332486101901459,1.5729595525943947,0.6529411764705882,0,38.33,-75.32,1,101
Wicomico,archery,2022,14,344,13,0.570371507937864,0.9519153558029791,0,0,37.94117647058824,51.40063803583379,-2.3690383201556613,0.9382514721586651,0.6647058823529411,1,38.33,-75.32,1,86
Wicomico,archery,2022,15,351,13,0.8074138533588666,0.323515770366991,0,0,35.294117647058826,52.45118719144573,-0.4517468257946801,5.569400377121503,0.6764705882352942,0,38.33,-75.32,1,101
Wicomico,archery,2022,16,358,13,0.04445619877986928,0.019379331894285756,0,0,32.64705882352941,45.76242466246903,-0.34724137379541425,3.3646062379269948,0.6882352941176471,0,38.33,-75.32,1,108
Wicomico,rifle,2021,0,307,1,0.9573682423310856,0.017830680710972602,1,0,75.0,84.86780762914339,1.4740407305547918,8.418866401249813,0.5,0,38.33,-75.32,1,287
Wicomico,rifle,2021,1,314,2,0.1944105877520883,0.3288899828015325,1,0,69.375,79.28091625323965,-0.7296927898249851,0.6241836466499827,0.525,0,38.33,-75.32,1,235
Wicomico,rifle,2021,2,321,3,0.43145293317309097,0.9543381272781482,1,0,63.75,76.21558446490454,-2.901613184796537,1.6851181227196015,0.55,0,38.33,-75.32,1,397
Wicomico,rifle,2021,3,328,4,0.6684952785940936,0.745008505815151,0,0,58.125,67.55572984155559,-1.3655005513359506,0.8988697860739902,0.575,0,38.33,-75.32,1,220
Wicomico,rifle,2021,4,335,5,0.9055376240151531,0.08551271770022578,0,0,52.5,61.67388077569976,4.810656986303985,0.1524822706020008,0.6,0,38.33,-75.32,1,144
Wicomico,rifle,2021,5,342,6,0.1425799694361558,0.18757477990595367,0,0,46.875,61.97227435527196,-0.9132376995774081,4.678149079469246,0.625,0,38.33,-75.32,1,167
Wicomico,rifle,2021,6,349,7,0.37962231485715847,0.8636710505452458,0,0,41.25,58.145983954034534,3.469571984221473,3.692739054233317,0.65,0,38.33,-75.32,1,209
Wicomico,rifle,2021,7,356,8,0.6166646602781611,0.8715766304102717,0,0,35.625,48.859925105361356,0.26151205920838805,8.294037909228638,0.675,0,38.33,-75.32,1,298
Wicomico,archery,2021,0,246,1,0.8917135179479487,0.11133440792525257,0,1,75.0,80.5583872407128,-2.2579490630833545,3.738611206869366,0.5,0,38.33,-75.32,1,57
Wicomico,archery,2021,1,253,2,0.1287558633689514,0.15488770850156242,0,1,72.3529411764706,84.69884114130113,-0.2790560961226049,3.549883575477126,0.5117647058823529,0,38.33,-75.32,1,80
Wicomico,archery,2021,2,260,3,0.3657982087900109,0.832532779938774,0,1,69.70588235294117,75.0216393005015,0.49096346622400955,0.7891680600120993,0.5235294117647059,0,38.33,-75.32,1,60
Wicomico,archery,2021,3,267,4,0.6028405542110136,0.8991990352197647,0,1,67.05882352941177,81.31303155148827,-2.1272457563723277,2.1319636707902845,0.5352941176470588,0,38.33,-75.32,1,69
Wicomico,archery,2021,4,274,5,0.8398828996320162,0.23239728775488172,0,1,64.41176470588235,75.9511886156896,-2.9902748276204507,6.366192975354815,0.5470588235294118,0,38.33,-75.32,1,62
Wicomico,archery,2021,5,281,6,0.0769252450530189,0.05727515262110533,0,1,61.76470588235294,68.81451304799154,-0.8246282470262088,3.135598210036472,0.5588235294117647,0,38.33,-75.32,1,39
Wicomico,archery,2021,6,288,7,0.31396759047402156,0.6955931336294042,1,0,59.11764705882353,69.50004675681832,2.5052087260813756,2.7645747580802316,0.5705882352941176,0,38.33,-75.32,1,82
Wicomico,archery,2021,7,295,8,0.5510099358950811,0.9745382394126643,1,0,56.470588235294116,68.18088759394726,-3.6258470229977586,5.861432195477819,0.5823529411764706,0,38.33,-75.32,1,75
Wicomico,archery,2021,8,302,9,0.7880522813160837,0.3815909206638745,1,0,53.82352941176471,67.5738221326658,-0.8623345762411319,5.679113943381896,0.5941176470588235,0,38.33,-75.32,1,92
Wicomico,archery,2021,9,309,10,0.0250946267370864,0.006202421614721398,1,0,51.17647058823529,67.66956733701136,1.2772116511461125,3.250111476848846,0.6058823529411765,0,38.33,-75.32,1,67
Wicomico,archery,2021,10,316,11,0.26213697215808907,0.5380924769328443,1,0,48.529411764705884,61.68298946375566,-0.46274084004126176,6.583805462059224,0.6176470588235294,0,38.33,-75.32,1,88
Wicomico,archery,2021,11,323,12,0.49917931757909173,0.9999933526423657,1,0,45.882352941176464,60.3948668091042,2.274573181723154,3.6354383456176707,0.6294117647058823,0,38.33,-75.32,1,61
Wicomico,archery,2021,12,330,13,0.7362216630000944,0.5432318735019569,0,0,43.23529411764706,50.110384585876496,-2.331380009037811,2.1568915986514345,0.6411764705882353,1,38.33,-75.32,1,81
Wicomico,archery,2021,13,337,13,0.9732640084211539,0.007038348903326719,0,0,40.58823529411765,49.77399962521559,-0.21029453213292698,5.918265553240176,0.6529411764705882,0,38.33,-75.32,1,65
Wicomico,archery,2021,14,344,13,0.21030635384215657,0.37658748839005973,0,0,37.94117647058824,52.47047612982809,1.6380873801776359,0.9993232816029942,0.6647058823529411,0,38.33,-75.32,1,101
Wicomico,archery,2021,15,351,13,0.44734869926315923,0.9728884995454274,0,0,35.294117647058826,48.22780808345367,2.9591245629809153,11.144187973117155,0.6764705882352942,0,38.33,-75.32,1,62
Wicomico,archery,2021,16,358,13,0.6843910446841619,0.7003282342898121,0,0,32.64705882352941,45.09784543694638,-0.9417239146357814,3.1646677689143754,0.6882352941176471,0,38.33,-75.32,1,92
Worcester,rifle,2022,0,307,1,0.317433396426793,0.7055664580881861,1,0,75.0,84.91137905005587,3.8386680976172434,3.2528492664508755,0.5,0,38.16,-75.36,1,255
Worcester,rifle,2022,1,314,2,0.5544757418477957,0.9709957344495006,1,0,69.375,80.0559375054571,-2.06896000024674,5.5629051932434095,0.525,0,38.16,-75.36,1,147
Worcester,rifle,2022,2,321,3,0.7915180872687984,0.3710414047148724,1,0,63.75,76.67490849577652,1.3680719405873483,6.979747132676026,0.55,0,38.16,-75.36,1,223
Worcester,rifle,2022,3,328,4,0.02856043268980102,0.008029038701735935,0,0,58.125,69.15378292716818,-0.3432901512222628,0.7980184345933131,0.575,0,38.16,-75.36,1,248
Worcester,rifle,2022,4,335,5,0.2656027781108037,0.5489390937279066,0,0,52.5,60.892242987892665,-0.08107742109757275,4.889828564017287,0.6,0,38.16,-75.36,1,258
Worcester,rifle,2022,5,342,6,0.5026451235318063,0.999930947140589,0,0,46.875,63.619196209459076,-3.4356666455598184,0.24826385412088717,0.625,0,38.16,-75.36,1,306
Worcester,rifle,2022,6,349,7,0.7396874689528659,0.5323751063979798,0,0,41.25,56.51159599608433,-1.0782621073539609,4.200625414971082,0.65,0,38.16,-75.36,1,123
Worcester,rifle,2022,7,356,8,0.9767298143738685,0.005334891863390645,0,0,35.625,46.01064864447094,-0.5573588039223523,8.544743973019026,0.675,0,38.16,-75.36,1,238
Worcester,archery,2022,0,246,1,0.2517786720436561,0.5055877467084711,0,1,75.0,85.43757302595264,0.757597550351672,5.711094257160628,0.5,0,38.16,-75.36,1,52
Worcester,archery,2022,1,253,2,0.4888210174646588,0.9987671059964716,0,1,72.3529411764706,85.334186744765,1.5787269952689291,2.9326866915904803,0.5117647058823529,0,38.16,-75.36,1,65
Worcester,archery,2022,2,260,3,0.7258633628856614,0.5755371536507978,0,1,69.70588235294117,84.3689991842049,0.2789167491160151,2.6031551570591263,0.5235294117647059,0,38.16,-75.36,1,100
Worcester,archery,2022,3,267,4,0.962905708306721,0.013519077253484946,0,1,67.05882352941177,79.06019519472751,0.6951345314196016,7.52063456741653,0.5352941176470588,0,38.16,-75.36,1,65
Worcester,archery,2022,4,274,5,0.19994805372772362,0.34533630430196643,0,1,64.41176470588235,75.23475552635271,0.9796219262608419,0.9519938728309604,0.5470588235294118,0,38.16,-75.36,1,73
Worcester,archery,2022,5,281,6,0.4369903991487263,0.96132473912524,0,1,61.76470588235294,78.60131547818222,1.9052652202211156,9.714544907560011,0.5588235294117647,0,38.16,-75.36,1,105
Worcester,archery,2022,6,288,7,0.674032744569729,0.7296985627629547,1,0,59.11764705882353,76.76840348494443,-0.19177459480978223,13.36086340215668,0.5705882352941176,0,38.16,-75.36,1,69
Worcester,archery,2022,7,295,8,0.9110750899907316,0.07603593039923284,1,0,56.470588235294116,68.0570983750895,2.6223223500610633,2.3663920014672906,0.5823529411764706,0,38.16,-75.36,1,98
Worcester,archery,2022,8,302,9,0.14811743541173428,0.20134331532249478,1,0,53.82352941176471,67.46854488025585,0.0007631136174830084,3.7477840643955793,0.5941176470588235,0,38.16,-75.36,1,64
Worcester,archery,2022,9,309,10,0.3851597808327938,0.8753873020177728,1,0,51.17647058823529,58.486606848688865,-2.092134772293578,1.70532367785717,0.6058823529411765,0,38.16,-75.36,1,97
Worcester,archery,2022,10,316,11,0.6222021262537965,0.8597137534098416,1,0,48.529411764705884,58.207646620477796,1.1591102284570602,0.7061994565521847,0.6176470588235294,0,38.16,-75.36,1,82
Worcester,archery,2022,11,323,12,0.8592444716747991,0.1831204505031771,1,0,45.882352941176464,61.37453229938327,5.000736378796375,2.3838449779406017,0.6294117647058823,0,38.16,-75.36,1,79
Worcester,archery,2022,12,330,13,0.09628681709580178,0.08874551431299516,0,0,43.23529411764706,56.287631221668434,1.8014160209613912,3.9235351396256424,0.6411764705882353,0,38.16,-75.36,1,67
Worcester,archery,2022,13,337,13,0.33332916251680444,0.7499886523776041,0,0,40.58823529411765,55.44650909785487,-0.6993580506777388,3.0667894701551948,0.6529411764705882,0,38.16,-75.36,1,62
Worcester,archery,2022,14,344,13,0.570371507937864,0.9519153558029791,0,0,37.94117647058824,47.36314804808249,0.1621025838086213,2.6632302808270882,0.6647058823529411,0,38.16,-75.36,1,101
